age,tenure_months,monthly_charges,total_charges,churn,gender_Male,region_North,region_South,region_West,contract_type_One year,contract_type_Two year,internet_service_Fiber optic,internet_service_No,phone_service_Yes,multiple_lines_No phone service,multiple_lines_Yes,payment_method_Credit card,payment_method_Electronic check,payment_method_Mailed check
0.2295081967213115,0.5571428571428572,0.3043913173952186,0.2378995471611489,1.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0.5081967213114754,0.028571428571428574,0.6480944283284986,0.02996404031176896,0.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0.8196721311475411,0.0,0.017705311593478046,0.0009549018888598331,0.0,True,False,False,False,False,False,False,False,True,False,True,True,False,False
0.1639344262295082,0.11428571428571427,0.7887366209862958,0.1026466283207098,1.0,True,False,False,False,False,False,False,False,True,False,True,False,False,True
0.9344262295081968,0.0,0.8264479343803142,0.01490333245376654,1.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0.3606557377049181,0.21428571428571427,0.03210963288986696,0.04607786177706414,0.0,True,True,False,False,True,False,False,False,True,False,False,False,False,True
0.4098360655737705,0.6428571428571429,0.08162448734620387,0.15221988065501302,1.0,False,False,True,False,False,False,False,True,True,False,False,False,True,False
0.5409836065573771,0.12857142857142856,0.920776232869861,0.1342542358240851,0.0,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0.7377049180327869,0.45714285714285713,0.6159847954386315,0.32051216819525913,0.0,True,False,True,False,False,False,False,False,True,False,True,False,True,False
0.5409836065573771,0.5714285714285715,0.9603881164349304,0.5613320348876423,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.459016393442623,0.7142857142857143,0.4575372611783535,0.39933713006426363,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,True
0.04918032786885246,0.3,0.19045713714114237,0.10054750074842064,0.0,True,True,False,False,True,False,True,False,True,False,False,False,False,True
0.2622950819672132,0.21428571428571427,0.370111033309993,0.10828374430401616,1.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0.5573770491803279,0.8714285714285714,0.9290787236170852,0.8299576506337024,0.0,False,False,False,True,False,False,False,True,True,False,False,True,False,False
0.1967213114754099,0.7428571428571429,0.11513454036210863,0.1981971641662121,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0.6557377049180328,0.1857142857142857,0.8922676803040912,0.17943754267180842,1.0,False,False,False,True,False,False,False,True,True,False,False,False,True,False
0.6229508196721312,0.8285714285714286,0.5296588976693009,0.511916157957575,1.0,True,True,False,False,False,False,True,False,False,True,False,True,False,False
0.2295081967213115,0.35714285714285715,0.0699209762928879,0.08008751492403975,1.0,True,True,False,False,False,False,True,False,True,False,True,False,True,False
0.8852459016393442,0.6142857142857143,0.39971991597479234,0.31235586247046254,1.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False
0.459016393442623,0.2714285714285714,0.243072921876563,0.10212125479077946,1.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0.459016393442623,0.05714285714285714,0.5752725817745323,0.04671446303630403,1.0,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0.1639344262295082,0.9142857142857143,0.15224567370211067,0.2682623507152298,0.0,False,False,True,False,True,False,False,False,True,False,True,True,False,False
0.836065573770492,0.14285714285714285,0.9413824147244172,0.14585741788376233,0.0,False,False,False,True,False,False,False,True,True,False,False,False,True,False
0.5081967213114754,0.6571428571428571,0.2111633490047014,0.2286285975958245,0.0,True,False,True,False,False,False,False,False,True,False,True,False,True,False
0.016393442622950838,0.12857142857142856,0.632889866960088,0.09959496540699292,1.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0.7540983606557378,0.8571428571428572,0.8313494048214465,0.743850822316069,1.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0.21311475409836067,0.6285714285714286,0.5958787636290888,0.42617377794448796,0.0,False,False,False,False,False,False,True,False,True,False,True,False,True,False
0.3114754098360656,0.6571428571428571,0.6555966790037011,0.4782875189471704,0.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0.34426229508196726,0.4714285714285714,0.40922276683004905,0.24475543507199632,1.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0.1639344262295082,0.17142857142857143,0.101630489146744,0.04695821742181224,0.0,False,False,False,True,False,False,False,False,True,False,True,True,False,False
0.42622950819672134,0.3142857142857143,0.13113934180254078,0.09292721801699892,1.0,False,False,True,False,True,False,False,False,True,False,True,False,False,True
0.032786885245901676,0.49999999999999994,0.7022106631989598,0.38615072777249915,1.0,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0.2622950819672132,0.8857142857142858,0.7972391717515255,0.7411411255062933,0.0,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1.0,0.6571428571428571,0.8423527058117435,0.5770553760266379,0.0,False,False,False,True,True,False,False,True,True,False,False,False,False,False
0.7049180327868853,0.9285714285714286,0.3626087826347904,0.4397861587740338,0.0,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.9016393442622951,0.1857142857142857,0.9689906972091629,0.19559396199088172,1.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.4426229508196722,0.7428571428571429,0.6415924777433228,0.5292475680766952,0.0,True,False,False,True,True,False,True,False,True,False,False,False,False,False
0.459016393442623,0.9285714285714286,0.15344603381014305,0.27682570259835076,0.0,True,False,False,False,False,True,False,True,True,False,True,True,False,False
0.3278688524590164,0.6857142857142857,0.06712013604081224,0.1568926285597311,0.0,False,False,False,True,False,True,False,False,True,False,False,False,False,False
0.7540983606557378,0.21428571428571427,0.5448634590377113,0.1387684250508512,0.0,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0.24590163934426235,0.9571428571428572,0.7411223367010102,0.7569898936591912,1.0,False,True,False,False,True,False,True,False,False,True,False,False,True,False
0.5901639344262296,0.6,0.017905371611483423,0.11261215955736098,1.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0.9508196721311476,0.9142857142857143,0.022406722016605013,0.16912531223635185,1.0,False,False,False,False,True,False,True,False,True,False,True,True,False,False
0.3114754098360656,0.11428571428571427,0.5782734820446134,0.08206476530357479,1.0,True,False,False,True,True,False,True,False,False,True,False,True,False,False
0.08196721311475413,0.2857142857142857,0.9899969990997299,0.29536286863413536,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0.29508196721311475,0.6,0.7375212563769131,0.4744217637168048,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0.9180327868852459,0.9285714285714286,0.151445433630089,0.27169029467065353,0.0,True,True,False,False,True,False,False,True,True,False,False,False,True,False
0.0655737704918033,0.04285714285714286,0.08702610783234971,0.01356741642833562,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False
0.032786885245901676,0.0857142857142857,0.8143443032909874,0.08635058270314148,0.0,True,False,True,False,False,False,True,False,True,False,True,False,False,True
0.9508196721311476,0.8142857142857143,0.8098429528858657,0.6906023218196857,0.0,False,True,False,False,False,False,True,False,True,False,True,False,False,False
0.0,0.04285714285714286,0.4567370211063319,0.028823364449487823,0.0,True,True,False,False,True,False,False,False,True,False,False,False,True,False
0.9344262295081968,0.2714285714285714,0.03551065319595878,0.053091125092147445,0.0,True,False,True,False,False,False,False,True,True,False,False,False,True,False
0.9672131147540984,0.4857142857142857,0.7663298989696907,0.3993028151264979,0.0,False,True,False,False,False,False,True,False,True,False,False,True,False,False
0.6065573770491803,0.8285714285714286,0.4118235470641192,0.4264885287529597,1.0,True,False,False,True,False,False,True,False,True,False,True,False,True,False
0.2295081967213115,0.6285714285714286,0.8164449334800441,0.5439947083999419,1.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0.5409836065573771,0.1857142857142857,0.14394318295488645,0.05884183535219552,0.0,True,False,False,False,True,False,False,True,True,False,False,False,False,False
0.9836065573770493,0.3,0.46323897169150746,0.17180424392951005,1.0,True,False,False,False,False,False,False,True,False,True,False,False,True,False
0.5573770491803279,0.6714285714285715,0.5263579073722116,0.41179818556808384,0.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0.7868852459016394,0.41428571428571426,0.3695108532559768,0.20163102449021614,1.0,False,False,False,True,False,False,True,False,True,False,True,False,False,False
0.39344262295081966,0.39999999999999997,0.9899969990997299,0.4087772877709845,0.0,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0.37704918032786894,0.49999999999999994,0.762928878663599,0.41233065874031055,0.0,False,False,False,True,True,False,False,False,False,True,False,False,False,True
0.18032786885245905,0.5857142857142857,0.8301490447134141,0.5102631245762401,0.0,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0.278688524590164,0.39999999999999997,0.24097229168750622,0.14978706989479518,1.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.2295081967213115,0.0857142857142857,0.38461538461538464,0.05126060065340376,1.0,True,False,False,False,False,False,False,True,True,False,True,False,True,False
0.7049180327868853,0.44285714285714284,0.11063318995698707,0.11754877750076026,0.0,True,False,False,False,False,False,True,False,True,False,True,False,False,True
0.24590163934426235,0.17142857142857143,0.9983995198559568,0.18534917815724056,0.0,False,False,False,False,True,False,True,False,True,False,True,True,False,False
0.42622950819672134,0.17142857142857143,0.25747724317295184,0.07214419846813384,0.0,True,False,False,False,False,False,False,True,True,False,False,False,True,False
0.11475409836065575,0.7571428571428571,0.10043012903871162,0.1919400127556907,0.0,True,False,False,True,True,False,False,True,True,False,True,False,True,False
0.9672131147540984,0.1857142857142857,0.20506151845553666,0.06419259909621554,1.0,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0.7377049180327869,0.07142857142857142,0.5715714714414324,0.05618656913335851,1.0,True,False,True,False,False,False,False,True,True,False,True,True,False,False
0.39344262295081966,0.21428571428571427,0.33560068020406125,0.10184200219378947,1.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0.2622950819672132,0.5714285714285715,0.16384915474642392,0.17875597701135829,1.0,True,False,True,False,False,True,False,False,True,False,False,False,True,False
0.459016393442623,0.7285714285714286,0.4682404721416425,0.41291401268232775,0.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False
0.8524590163934428,0.21428571428571427,0.6705011503451035,0.16411414804884084,0.0,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0.11475409836065575,0.05714285714285714,0.6647994398319497,0.04838761207081184,1.0,True,False,False,False,False,False,True,False,True,False,True,False,False,True
0.2295081967213115,0.32857142857142857,0.0145043513053916,0.061195366773437405,0.0,False,False,False,False,False,True,False,True,True,False,True,True,False,False
0.42622950819672134,0.6,0.7554266279883965,0.4888908347167775,0.0,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0.7377049180327869,0.9142857142857143,0.24107232169650894,0.33732412115302923,0.0,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0.8032786885245903,0.12857142857142856,0.9222766830049014,0.13275857784698616,0.0,True,False,False,False,True,False,False,False,True,False,True,False,False,True
0.836065573770492,0.8285714285714286,0.13834150245073523,0.23399711044558544,0.0,False,False,False,False,False,True,True,False,True,False,False,False,False,True
0.09836065573770492,0.4857142857142857,0.3993197959387816,0.25076646554957743,0.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0.032786885245901676,0.42857142857142855,0.3120936280884265,0.18974858983354892,1.0,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0.459016393442623,0.14285714285714285,0.4913474042212664,0.09014179168939539,0.0,True,True,False,False,True,False,True,False,False,True,False,False,True,False
0.7049180327868853,0.11428571428571427,0.3134940482144643,0.055445839787105405,1.0,True,False,True,False,False,False,True,False,True,False,True,True,False,False
0.8524590163934428,0.9285714285714286,0.7712313694108233,0.7592605959203089,1.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False
0.37704918032786894,0.6142857142857143,0.38191457437231174,0.30562658484723343,1.0,False,True,False,False,False,False,False,True,True,False,True,False,False,False
0.9672131147540984,0.21428571428571427,0.35000500150045005,0.10686144929731292,0.0,True,True,False,False,False,False,False,False,True,False,True,False,True,False
0.9344262295081968,0.6714285714285715,0.971291387416225,0.6661144722658391,0.0,True,True,False,False,True,False,True,False,True,False,False,True,False,False
0.032786885245901676,0.7428571428571429,0.4034210263078924,0.377186246099634,0.0,False,False,True,False,False,True,False,True,True,False,False,False,False,False
0.3114754098360656,0.9142857142857143,0.12983895168550563,0.2545659574518437,1.0,False,False,False,True,False,False,False,True,True,False,True,True,False,False
0.7377049180327869,0.6714285714285715,0.2678803641092327,0.266070927793088,1.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0.2295081967213115,0.9857142857142858,0.7234170251075323,0.7664832986831348,0.0,True,False,False,True,True,False,True,False,False,True,False,True,False,False
0.39344262295081966,0.6428571428571429,0.26177853356006797,0.25349272819137797,0.0,True,False,True,False,False,True,False,False,True,False,True,False,False,True
0.47540983606557385,0.45714285714285713,0.6805041512453736,0.3445610232004478,0.0,True,False,True,False,True,False,False,False,True,False,True,False,False,True
0.21311475409836067,0.7285714285714286,0.9148744623387017,0.6859674386738815,0.0,False,False,True,False,True,False,True,False,True,False,False,False,False,True
0.09836065573770492,0.7714285714285715,0.3740122036610983,0.3756657393744979,0.0,False,True,False,False,False,True,True,False,True,False,False,False,False,True
0.2622950819672132,0.7142857142857143,0.1924577373211963,0.2365340492928165,0.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1.0,0.5571428571428572,0.7168150445133541,0.43372424752666217,0.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0.7049180327868853,0.34285714285714286,0.4377313193958187,0.1857455748521204,0.0,True,False,False,True,False,True,False,True,True,False,True,False,True,False
0.3114754098360656,0.8857142857142858,0.045913774132239654,0.18085392130993136,0.0,True,False,False,True,False,True,True,False,True,False,False,False,True,False
0.5737704918032788,0.3,0.5784735420626188,0.20217178057845522,1.0,True,True,False,False,False,False,True,False,False,True,False,False,False,True
0.1311475409836066,0.5285714285714286,0.5804741422426727,0.3479629351341182,0.0,True,False,True,False,False,True,True,False,True,False,True,False,True,False
0.6065573770491803,0.11428571428571427,0.6817045113534059,0.092070527846572,1.0,True,False,True,False,False,False,False,True,True,False,False,False,False,False
0.7704918032786886,0.5142857142857143,0.7353205961788536,0.41047646882724564,1.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False
0.9180327868852459,0.05714285714285714,0.645593678103431,0.05071984456516467,0.0,True,True,False,False,True,False,True,False,False,True,False,True,False,False
0.9672131147540984,0.3,0.33820146043813143,0.14045459009623568,1.0,True,False,False,True,False,False,True,False,True,False,False,False,False,False
0.34426229508196726,0.15714285714285714,0.8354506351905573,0.14887239931228136,0.0,False,False,False,True,False,False,True,False,True,False,False,True,False,False
0.8688524590163934,0.8428571428571429,0.9353806141842553,0.8051313847970627,0.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0.8524590163934428,0.6142857142857143,0.3019905971791537,0.26228800172284655,0.0,True,False,False,True,True,False,False,False,True,False,True,False,True,False
0.8524590163934428,0.3,0.28168450535160544,0.126206791281166,1.0,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0.016393442622950838,0.07142857142857142,0.5129538861658498,0.051491339028035314,1.0,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0.37704918032786894,0.3714285714285714,0.9858957687306191,0.37980246428584113,0.0,True,False,False,False,True,False,False,False,True,False,True,False,True,False
0.11475409836065575,0.7714285714285715,0.16324897469240773,0.23821903106448492,1.0,False,True,False,False,False,False,True,False,True,False,True,False,False,True
0.1639344262295082,0.19999999999999998,0.4948484545363608,0.12390769045086279,1.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.1967213114754099,0.9,0.1940582174652396,0.30068050071410574,1.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0.2622950819672132,0.22857142857142856,0.40982294688406523,0.12218602719399656,0.0,True,False,True,False,True,False,False,True,True,False,False,False,True,False
0.11475409836065575,0.028571428571428574,0.378813644093228,0.02327972708975013,1.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0.3278688524590164,0.12857142857142856,0.5708712613784135,0.08838818004219555,0.0,True,False,True,False,False,True,True,False,True,False,True,False,False,False
0.278688524590164,0.8857142857142858,0.034410323096929096,0.1726491013627764,0.0,True,True,False,False,False,False,True,False,False,True,False,False,True,False
0.47540983606557385,0.8857142857142858,0.8073422026607984,0.7483709279114155,0.0,True,True,False,False,True,False,False,False,True,False,True,True,False,False
0.278688524590164,0.8714285714285714,0.7093127938381514,0.666652861806646,1.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0.7377049180327869,0.11428571428571427,0.9998999699909974,0.12822072314589886,1.0,False,True,False,False,True,False,True,False,False,True,False,False,False,False
0.7540983606557378,0.32857142857142857,0.25557667300190057,0.12900168379849797,0.0,True,False,False,True,False,False,True,False,True,False,False,False,False,False
0.4918032786885246,0.44285714285714284,0.8678603581074322,0.40253433564505575,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.6065573770491803,0.028571428571428574,0.6103831149344803,0.027111167382350056,0.0,True,False,False,True,True,False,False,True,True,False,True,False,True,False
0.5081967213114754,0.45714285714285713,0.2308692607782335,0.17004353264001387,0.0,True,False,True,False,True,False,False,True,True,False,False,False,True,False
0.1639344262295082,0.6,0.2955886766029809,0.24950272922082614,0.0,True,False,False,False,False,False,False,True,True,False,True,False,True,False
0.7213114754098361,0.15714285714285714,0.020206061818545562,0.03413271361344578,0.0,True,False,False,False,False,False,False,True,True,False,False,False,False,True
0.39344262295081966,0.44285714285714284,0.3434030209062719,0.2070303024565946,1.0,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0.5245901639344263,0.2714285714285714,0.8994698409522857,0.2625992027101702,0.0,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0.9672131147540984,0.9428571428571428,0.0750225067520256,0.21622907232523939,0.0,False,False,False,False,False,False,False,True,True,False,True,True,False,False
0.6065573770491803,0.9571428571428572,0.9281784535360609,0.9079779863757865,1.0,False,True,False,False,False,True,True,False,True,False,False,False,True,False
0.6557377049180328,0.22857142857142856,0.3795138541562469,0.11669090405661729,0.0,True,False,False,True,False,True,True,False,True,False,False,False,False,False
0.11475409836065575,0.2571428571428571,0.7409222766830048,0.2121787263951685,0.0,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0.1639344262295082,0.04285714285714286,0.6584975492647793,0.04220500690440214,1.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0.34426229508196726,0.22857142857142856,0.6725017505251576,0.17670299711399545,0.0,True,True,False,False,True,False,True,False,True,False,False,False,True,False
0.8196721311475411,0.9,0.5482644793438032,0.5659799340443232,0.0,False,True,False,False,False,True,True,False,True,False,False,False,True,False
0.37704918032786894,0.3,0.4642392717815345,0.17504404736408036,1.0,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0.6557377049180328,0.9285714285714286,0.9283785135540663,0.8782127360483155,0.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0.2622950819672132,0.5857142857142857,0.6800040012003601,0.43580680926692644,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0.18032786885245905,0.6285714285714286,0.6145843753125937,0.4337964272233418,1.0,False,False,False,True,False,False,False,False,True,False,True,False,False,True
0.9180327868852459,0.14285714285714285,0.41812543763128934,0.08251914241054156,1.0,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0.7377049180327869,0.7428571428571429,0.22496749024707408,0.26592656839972884,0.0,False,False,False,False,False,False,True,False,True,False,True,False,True,False
0.5081967213114754,0.8428571428571429,0.0016004801440432093,0.14483270284565497,1.0,True,False,True,False,False,False,True,False,True,False,True,False,True,False
0.2295081967213115,0.39999999999999997,0.9807942382714814,0.403696310434226,1.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True
0.24590163934426235,0.2714285714285714,0.7564269280784235,0.22904274339644526,1.0,False,False,False,False,False,False,False,True,True,False,True,False,True,False
0.8688524590163934,0.05714285714285714,0.9940982294688407,0.0677033722117634,0.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False
0.34426229508196726,0.34285714285714286,0.7702310693207961,0.2850198730820612,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.4426229508196722,0.4714285714285714,0.04531359407822347,0.09586883647512226,0.0,False,True,False,False,False,True,True,False,True,False,True,True,False,False
0.3114754098360656,0.15714285714285714,0.44403320996298884,0.08853017288812266,0.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False
0.5245901639344263,0.3857142857142857,0.11663499049714915,0.10729097765624243,0.0,True,True,False,False,False,False,False,False,True,False,False,True,False,False
0.14754098360655743,0.07142857142857142,0.8013404021206361,0.06969127205474299,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.639344262295082,0.2571428571428571,0.1858557567270181,0.08513772714418073,0.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False
0.5081967213114754,0.15714285714285714,0.6576973091927578,0.12033893692322802,1.0,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0.8032786885245903,0.34285714285714286,0.6584975492647793,0.2556806012923716,1.0,True,False,True,False,False,False,False,False,True,False,False,False,False,True
0.9672131147540984,0.17142857142857143,0.6388916675002501,0.1278598246625008,0.0,False,True,False,False,False,False,True,False,True,False,False,False,True,False
0.5245901639344263,0.028571428571428574,0.8784635390617186,0.038761680390669656,0.0,False,False,True,False,False,True,True,False,True,False,True,False,True,False
0.016393442622950838,0.32857142857142857,0.7257177153145942,0.26493498502567114,1.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.5245901639344263,0.09999999999999999,0.32739821946583975,0.04879110840798805,1.0,True,False,False,True,False,False,False,True,True,False,True,False,True,False
0.5245901639344263,0.6285714285714286,0.3146944083224967,0.27195061488818656,1.0,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0.6557377049180328,0.0,0.022106631989596892,0.0,1.0,True,True,False,False,False,False,True,False,True,False,False,False,False,True
0.1967213114754099,0.028571428571428574,0.908372511753526,0.039646769130282,1.0,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0.47540983606557385,0.9142857142857143,0.10333099929978995,0.23398527770842484,1.0,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0.5245901639344263,0.19999999999999998,0.4790437131139342,0.1226581534067042,1.0,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0.1967213114754099,0.7000000000000001,0.5084525357607281,0.41894752536051394,1.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0.836065573770492,0.2714285714285714,0.4477343202960888,0.15540643677236066,0.0,False,True,False,False,False,True,True,False,True,False,True,False,True,False
0.4098360655737705,0.028571428571428574,0.5742722816845054,0.027500464434933553,1.0,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0.34426229508196726,0.8571428571428572,0.7293187956386917,0.6712285812666472,0.0,True,True,False,False,False,False,True,False,False,True,False,True,False,False
0.6229508196721312,0.19999999999999998,0.19605881764529354,0.07047341598105815,0.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False
0.016393442622950838,0.8285714285714286,0.07352205661698513,0.18982668589880883,0.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0.6065573770491803,0.7571428571428571,0.8574572371711513,0.6776064265962067,0.0,False,False,True,False,False,True,True,False,True,False,True,False,False,False
0.6229508196721312,0.8428571428571429,0.4947484245273582,0.495486402410092,1.0,True,False,True,False,False,False,True,False,False,True,False,True,False,False
0.4098360655737705,0.5142857142857143,0.12723817145143546,0.14532967780639988,0.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0.7377049180327869,0.2857142857142857,0.6721016304891467,0.21431216890522337,0.0,False,False,True,False,False,False,True,False,True,False,True,False,False,True
0.9344262295081968,0.3142857142857143,0.22296689006702014,0.11606258571338983,0.0,False,False,False,True,False,True,False,True,True,False,False,True,False,False
0.8032786885245903,0.24285714285714283,0.08162448734620387,0.0596180629099304,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.2295081967213115,0.22857142857142856,0.28248474542362706,0.09462758234697609,0.0,True,True,False,False,False,True,False,True,True,False,True,False,False,False
0.5409836065573771,0.42857142857142855,0.29678903671101325,0.1796067508132049,0.0,True,True,False,False,False,False,False,False,False,True,False,False,True,False
0.6721311475409837,0.9,0.8684605381614485,0.8101934297543643,0.0,True,True,False,False,True,False,False,True,True,False,False,False,False,False
0.8852459016393442,0.6714285714285715,0.3072921876562969,0.28751184752808207,0.0,True,True,False,False,True,False,False,False,True,False,True,True,False,False
0.7049180327868853,0.35714285714285715,0.780334100230069,0.3008224935600328,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.7868852459016394,0.3,0.5771731519455836,0.20055187886117007,0.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0.639344262295082,0.6285714285714286,0.09452835850755226,0.1574535003011432,0.0,False,False,False,False,True,False,False,True,True,False,False,False,True,False
0.1639344262295082,0.49999999999999994,0.15634690407122137,0.1497101571032513,0.0,False,True,False,False,False,True,True,False,True,False,True,False,True,False
0.9836065573770493,0.9,0.07992397719315797,0.2091128641968589,0.0,True,False,False,False,False,False,True,False,True,False,True,False,False,False
0.032786885245901676,0.4857142857142857,0.4014204261278383,0.2461623475203908,0.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True
0.9508196721311476,0.3714285714285714,0.9699909972991898,0.3729110781635119,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
0.08196721311475413,0.9571428571428572,0.18065419625887763,0.3076251341536576,1.0,True,False,False,True,False,False,False,False,True,False,True,False,True,False
0.1311475409836066,0.22857142857142856,0.3420026007802341,0.10958297884424925,1.0,False,True,False,False,False,False,True,False,True,False,False,False,True,False
0.08196721311475413,0.9857142857142858,0.8200460138041412,0.8433108945194312,0.0,False,False,False,False,False,True,True,False,True,False,False,True,False,False
0.1311475409836066,0.14285714285714285,0.8758627588276482,0.13760053389310073,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.6229508196721312,0.05714285714285714,0.7354206261878564,0.054453073139331676,1.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False
0.4918032786885246,0.8142857142857143,0.46704011203361,0.4601041517524876,0.0,True,False,True,False,False,False,False,False,True,False,True,False,True,False
0.5081967213114754,0.8,0.6488946684005201,0.5715768187212834,0.0,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0.6557377049180328,0.1857142857142857,0.4499349804941482,0.10535869167791764,0.0,True,False,True,False,False,True,False,False,True,False,True,False,False,True
0.8032786885245903,0.0,0.8486545963789136,0.014651295152245912,1.0,False,False,False,False,False,True,False,False,True,False,True,False,True,False
0.18032786885245905,0.21428571428571427,0.40982294688406523,0.11435630501483235,0.0,False,False,False,True,True,False,True,False,True,False,True,False,False,False
0.11475409836065575,0.35714285714285715,0.8178453536060819,0.3146656127642103,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0.11475409836065575,0.6857142857142857,0.585675702710813,0.4541392689498328,1.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
0.8032786885245903,0.5857142857142857,0.5211563469040712,0.3605316685460998,1.0,True,True,False,False,False,False,True,False,True,False,True,False,True,False
0.4426229508196722,0.9857142857142858,0.6564969490847254,0.7068865347000934,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1.0,0.9285714285714286,0.29198759627888365,0.38277958095544623,0.0,True,False,False,True,False,False,True,False,True,False,False,False,False,True
0.3114754098360656,0.7428571428571429,0.39211763529058713,0.3726637739568555,0.0,False,True,False,False,False,True,True,False,True,False,False,False,True,False
1.0,0.11428571428571427,0.8050415124537362,0.10633252594623442,1.0,False,True,False,False,True,False,True,False,True,False,False,False,True,False
0.7540983606557378,0.9714285714285714,0.3839151745523656,0.47704034845044396,1.0,False,False,False,True,False,False,True,False,True,False,True,False,False,True
0.9508196721311476,0.5571428571428572,0.653596078823647,0.4026266309949084,0.0,True,False,False,False,False,True,False,True,True,False,False,False,True,False
